images,captions
Common_Yellowthroat_0090_190503.jpg,the bird is yellow with a black face and a black beak.
Common_Yellowthroat_0088_190594.jpg,this is a silvery gray bird with a yellow chest and black cheek patches.
Common_Yellowthroat_0028_190527.jpg,the small bird has skinny legs and a bright yellow chest with a pointy black beak.
Common_Yellowthroat_0029_190403.jpg,"a tiny bird with a bright yellow belly and chest, a black cheek patch, and pink tarsus."
Common_Yellowthroat_0086_190639.jpg,"the bird has yellow throat, yellowish white belly, gray and yellow wing bars with red feet."
Common_Yellowthroat_0114_190501.jpg,a small sized bird that has a yellow belly and black facial markings
Common_Yellowthroat_0015_190556.jpg,"this is a bird with a yellow breast, a gray back and a black eye ring."
Common_Yellowthroat_0016_190986.jpg,the small bird has a yellow chest and stomach with a black cheek patch.
Common_Yellowthroat_0037_190698.jpg,"this is a bird with a yellow breast, gray back and a black face."
Common_Yellowthroat_0035_190567.jpg,this little bird has a yellow belly and breast with black superciliary and white crown.
Common_Yellowthroat_0075_190900.jpg,"a squat,black faced, yellow bird, with minuscule brown wings."
Common_Yellowthroat_0040_190427.jpg,this bird has a thin curved bill and a yellow breast
Common_Yellowthroat_0125_190902.jpg,"this bird has a gray belly, yellow breast, black superciliary, and white crown."
Common_Yellowthroat_0092_190573.jpg,the bird has a small bill that is black and a yellow breast.
Common_Yellowthroat_0009_190578.jpg,"small, roundish brown toned bird, with a yellow throat ,black stripe over his eyes, black eyes and beak."
Common_Yellowthroat_0118_190805.jpg,a small bird with long legs and a black face with white eyebrow and a thin beak.
Common_Yellowthroat_0003_190521.jpg,this yellow breasted bird has a contrasting brown back and white flanks and thighs.
Common_Yellowthroat_0008_190703.jpg,the bird has a black crown and a yellow breast and belly.
Common_Yellowthroat_0018_190904.jpg,this is a gray bird with a yellow breast and a black eye ring.
Common_Yellowthroat_0106_190989.jpg,"the bird has sharp and pointed beak, it has brown color beak, tarsus and feet, yellow throat."
Common_Yellowthroat_0025_190547.jpg,"a small multicolored bird of brown, white, and yellow with black eye rings."
Common_Yellowthroat_0011_190401.jpg,"this bird has yellow breast feathers, a black face, and flat beak."
Common_Yellowthroat_0031_190582.jpg,it has yellow feathers on its belly and chest and has a dark black band across its face it has gray feathers on its back and wings.
Common_Yellowthroat_0126_190407.jpg,this small bird has a yellow breast and neck with a black superciliary and gray body.
Common_Yellowthroat_0093_190609.jpg,a small bird with a bright yellow chest and greenish brown feathers on its back.
Common_Yellowthroat_0094_190690.jpg,the bird has bright yellow throat and breast with gray crown and a black face.
Common_Yellowthroat_0071_190665.jpg,the bird has a small bill as well as a black eye ring.
Common_Yellowthroat_0066_190646.jpg,"the small bird has a yellow throat and breast, black cheek patch, small wings and a big belly."
Common_Yellowthroat_0099_190531.jpg,"this bird has a curved black bill, a white crown, and a yellow throat and breast."
Common_Yellowthroat_0063_190440.jpg,this bird has a yellow belly and neck with a black superciliary.
Common_Yellowthroat_0098_190430.jpg,"bright yellow belly, black around the eye, white eyebrow and tan crown and back."
Common_Yellowthroat_0006_190576.jpg,a small yellow bird with a black cheek patch and small yellow eyes.
Common_Yellowthroat_0069_190400.jpg,"this bird has a bright yellow throat and breast, a black cheek patch, and a bright white eyebrow."
Common_Yellowthroat_0032_190592.jpg,"a bird with long legs and a contrasting yellow breast and black cheek patch, lined with a white border."
Common_Yellowthroat_0027_190869.jpg,a small yellow bodied bird with a small head and black eyes.
Common_Yellowthroat_0055_190967.jpg,this is a yellow bird with gray wings and a black face.
Common_Yellowthroat_0087_190414.jpg,"a small, bright yellow bird with a protruding tail, short black beak, and a black cheek patch and eyebrow."
Common_Yellowthroat_0058_190958.jpg,"this bird has yellow feathers, brown head, a black swatch around the eye, long legs."
Common_Yellowthroat_0112_190571.jpg,"this bird is yellow with brown on its back and has a long, pointy beak."
Common_Yellowthroat_0021_190655.jpg,a small bird with a yellow underbelly and black marking on the face
Common_Yellowthroat_0046_190446.jpg,a small bird that is of yellow color on its ventral side and greenish brown on its dorsal side.
Common_Yellowthroat_0104_190489.jpg,"this colorful bird has a yellow belly and breast, small bird with a black, white and brown head and nape, and pink tarsus and feet."
Common_Yellowthroat_0080_190663.jpg,this smaller bird has a gray body yellow throat and vent with a black cheek patch that goes across his face
Common_Yellowthroat_0111_190569.jpg,"a colorful bird with a yellow throat and breast, gray and white belly, yellow rectrices, and black face."
Common_Yellowthroat_0039_190513.jpg,"this bird has a small yellow body with a small head, black bill, eyes and face with crown of white shading to black and yellow with the same shading down the back, and yellow wings with black streaks."
Common_Yellowthroat_0121_190597.jpg,"this little bird has a white belly, yellow breast and neck, with a black superciliary and gray back."
Common_Yellowthroat_0049_190708.jpg,small pale brown bird with yellow throat black cheek patch and white eyebrow.
Common_Yellowthroat_0077_190990.jpg,the bird has a black eyebrow and cheek patch and yellow throat.
Common_Yellowthroat_0122_190570.jpg,a very small bird with a brown body and a black spot on face.
Common_Yellowthroat_0010_190572.jpg,"this bird wears an adorable black and white mask that greatly contrasts an all yellow and gray body, with pink talons."
Common_Yellowthroat_0019_190524.jpg,"this small bird has a gray head with a large black eyepatch, a bright yellow chin and breast, and a white belly."
Common_Yellowthroat_0072_190402.jpg,the small yellow bird has wings and a black head with a long thin beak.
Common_Yellowthroat_0081_190525.jpg,a small bird with a yellow chest and black face.
Common_Yellowthroat_0050_190535.jpg,the bird has a black face with a yellow belly and orange feet.
Common_Yellowthroat_0045_190563.jpg,this is a bird with a yellow belly and breast and a black eye.
Common_Yellowthroat_0004_190606.jpg,a yellow breasted bird with a black cheek patch and a white superciliary.
Common_Yellowthroat_0054_190398.jpg,a yellow bird with a gray and black head and a short black beak.
Pacific_Loon_0057_75854.jpg,"this bird has a long neck, a flat bill, and a brown spotted back."
Pacific_Loon_0065_75588.jpg,the bird has a black bill and a black eye ring.
Pacific_Loon_0024_75555.jpg,"this bird has a white neck with a gray crown, back, and wing."
Pacific_Loon_0009_75642.jpg,"the beautiful water fowl has silky sleek light gray upper neck and head feathers, a medium long beak, white lines in its bottom neck and breast feathers and a black body with white dots on the back."
Pacific_Loon_0047_75393.jpg,"the bird is unusual looking with black on its body, a large neck and a white belly."
Pacific_Loon_0051_75514.jpg,"this bird has black feathers, a white throat and white cheek patches with a brown crown."
Pacific_Loon_0039_75517.jpg,"this bird has a black beak with a black throat and brown crown with black eyes as well as a white breast, black flank, and white coloring beneath the wings."
Pacific_Loon_0052_75451.jpg,"a bird with a large triangular bill, white eye ring, white throat, and a black and white speckled breast."
Pacific_Loon_0066_75547.jpg,"gray crowned bird, with black, gray, and white spots scattered throughout the rest of his body."
Pacific_Loon_0005_75829.jpg,"a large duck with a long curved neck, and a black and gray colored body."
Pacific_Loon_0033_75571.jpg,a large bird has light brown and tan feathers and black tips on it's wings.
Pacific_Loon_0041_75782.jpg,"this aquatic bird has white stripes on its neck and back over black wings, and a white nape that blends to a dark gray face and throat."
Pacific_Loon_0031_75531.jpg,a large gray and white bird with a dark colored head and a long sharp appearing beak.
Pacific_Loon_0068_75836.jpg,the bird has black and brown colored coverts and a black shiny crown and a gray colored bill.
Pacific_Loon_0050_75388.jpg,"this bird is brown with small eyes and has a long, pointy beak."
Pacific_Loon_0029_75495.jpg,the bird has a black head and a white neck.
Pacific_Loon_0025_75436.jpg,this is a large bird with a small neck and big head.
Pacific_Loon_0037_75800.jpg,"this bird has dark brown almost black on his body, with a brown and white neck and head and a long bill."
Pacific_Loon_0034_75438.jpg,"this is a bird with a brown back, green throat and a gray head."
Pacific_Loon_0067_75423.jpg,"this bird has a flat pointed bill, gray head, and white belly."
Pacific_Loon_0018_75564.jpg,this larger bird has a long thick neck with white on the underside and gray on the top side.
Pacific_Loon_0045_75589.jpg,"a bird with black wings, a gray head, and a very long white beak."
Pacific_Loon_0004_75815.jpg,"a medium sized swimming bird with black and white polka dot wings, and all black face and beak, and red eyes."
Pacific_Loon_0044_75467.jpg,an aquatic bird with a long sharp beak whose wings are white speckled.
Pacific_Loon_0003_75442.jpg,this aquatic bird has smooth gray feathers on his neck and head and a black tail.
Pacific_Loon_0054_75543.jpg,"the bird floating in the water has a bright red eye ring, black and white wing bars hang tight behind the head."
Pacific_Loon_0011_75726.jpg,a gray bird with a white belly and throat and a long flat bill.
Pacific_Loon_0012_75736.jpg,"this bird has a long neck and a white throat, breast, and belly, while the rest of the bird is brown."
Pacific_Loon_0010_75818.jpg,"this spotted-like bird has an all black face, and a long, thin beak."
Pacific_Loon_0053_77673.jpg,"this bird swims in a the water similar to how a duck does, and has a beautiful black and white pattern that blends into nearly gray on it's large nape."
Pacific_Loon_0036_75539.jpg,this bird has a white body and black head. the crown seems to be white and the wings are gray with black at the tips.
Pacific_Loon_0038_75526.jpg,a medium bird with white and black markings.
Pacific_Loon_0043_75747.jpg,the bird has a long throat that is black and white.
Pacific_Loon_0062_75587.jpg,"this colorful bird has a white belly and breast, brown wings, and black tarsus and feet."
Pacific_Loon_0014_75468.jpg,a sleek black bird with white on its breast.
Pacific_Loon_0002_75775.jpg,this large bird is mostly gray with a long flat bill.
Pacific_Loon_0040_75414.jpg,"this bird has a white throat, and a brown head and back"
Pacific_Loon_0021_75859.jpg,this bird has a mostly black body with some white and a medium length beak.
Pacific_Loon_0026_75593.jpg,"this bird is larger in size and has a light gray coat with darker gray patches, a stout gray beak and a longer, thicker neck."
Pacific_Loon_0063_75865.jpg,"a large bird has a gray crown, black wings, and a white belly with a black back."
Pacific_Loon_0046_75439.jpg,the bird has a large round neck and a gray beak.
